Game Title,Release Year,North American Sales,EU Sales,Japanese Sales,Other Sales,Sales,Big Publisher,Genre_Adventure,Genre_Fighting,Genre_Misc,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Console_3DO,Console_3DS,Console_DC,Console_DS,Console_GB,Console_GBA,Console_GC,Console_GEN,Console_GG,Console_N64,Console_NES,Console_NG,Console_PC,Console_PCFX,Console_PS,Console_PS2,Console_PS3,Console_PS4,Console_PSP,Console_PSV,Console_SAT,Console_SCD,Console_SNES,Console_TG16,Console_WS,Console_Wii,Console_WiiU,Console_X360,Console_XB,Console_XOne,Publisher_Acclaim Entertainment,Publisher_Activision,Publisher_Atari,Publisher_Capcom,Publisher_Codemasters,Publisher_D3Publisher,Publisher_Deep Silver,Publisher_Disney Interactive Studios,Publisher_Eidos Interactive,Publisher_Electronic Arts,Publisher_Idea Factory,Publisher_Konami Digital Entertainment,Publisher_Majesco Entertainment,Publisher_Microsoft Game Studios,Publisher_Midway Games,Publisher_Namco Bandai Games,Publisher_Nintendo,Publisher_Nippon Ichi Software,Publisher_Other,Publisher_Sega,Publisher_Sony Computer Entertainment,Publisher_Square Enix,Publisher_THQ,Publisher_Take-Two Interactive,Publisher_Tecmo Koei,Publisher_Ubisoft,Publisher_Unknown,Publisher_Vivendi Games,Publisher_Warner Bros. Interactive Entertainment,Publisher_Zoo Digital Publishing,Decade,NA Share,EU Share,JP Share,Other Share,Is Recent
Super Mario Land 2: 6 Golden Coins,1992.0,0.148469510725476,0.07029634734665749,0.2632093933463796,0.027436140018921473,0.1350175268947178,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.0996313896435654,0.5206460891664254,1.9494461156263185,0.2032042850282339,0
Grand Theft Auto IV,2008.0,0.16293082670523018,0.10682288077188147,0.013698630136986302,0.09744560075685904,0.13308352471896534,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,1.2242749585216794,0.8026754701414852,0.10293257686038843,0.7322138556416845,0
Gran Turismo,1997.0,0.09689081706435285,0.13335630599586493,0.24853228962818003,0.04919583727530748,0.13223739876707363,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1990.0,0.7327035919318017,1.0084613523800643,1.8794402487147468,0.3720266561047703,0
Super Mario 3D Land,2011.0,0.11785972523499638,0.10303239145416955,0.20841487279843443,0.07379375591296122,0.13030339659132117,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.9045023254815631,0.7907114791283345,1.5994584811330685,0.5663225813246087,1
Gran Turismo 5,2010.0,0.07134249216678717,0.16815988973121987,0.07925636007827788,0.20056764427625356,0.13006164631935213,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2010.0,0.5485282878214035,1.2929245053405034,0.609375341010774,1.5420967668191872,1
Call of Duty: Modern Warfare 2,2009.0,0.12026994456495542,0.12715368711233632,0.03718199608610567,0.15421002838221382,0.1290946452314759,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.931641621147824,0.9849648440827324,0.2880212112550114,1.1945501543127852,0
Grand Theft Auto IV,2008.0,0.11472644010604965,0.129565816678153,0.043052837573385516,0.15326395458845793,0.12764414359966159,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2000.0,0.8987990899596103,1.0150549255476888,0.337287997390737,1.2007127805968865,0
Super Mario All-Stars,1993.0,0.14437213786454567,0.07408683666436941,0.20743639921722112,0.027436140018921473,0.12740239332769254,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1331980043201004,0.5815184058105578,1.6281986060000662,0.21535027170449456,0
Pokemon FireRed/Pokemon LeafGreen,2004.0,0.10460351892022174,0.09131633356305996,0.30821917808219174,0.03311258278145695,0.12667714251178536,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.8257489618578189,0.7208588049305295,2.4331080727805072,0.2613935089227035,0
Super Mario 64,2004.0,0.12243914196191853,0.10716747070985527,0.1223091976516634,0.09271523178807947,0.12583101655989365,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2000.0,0.9730442088866013,0.8516776995030092,0.9720115198580318,0.7368233550266872,0
Just Dance 3,2011.0,0.14581826946252108,0.10854583046175052,0.0,0.1012298959318827,0.1238970143841412,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010.0,1.176931261720426,0.8760972247903043,0.0,0.817048711262893,1
Call of Duty: Ghosts,2013.0,0.16196673897324657,0.09062715368711234,0.003913894324853229,0.07757805108798486,0.12329263870421858,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.3136772858094787,0.7350572965230198,0.031744752695598774,0.6292188398538221,1
Halo: Reach,2010.0,0.16943841889611955,0.06822880771881462,0.007827788649706457,0.07379375591296122,0.11930375921672916,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.4202269904028333,0.5718915159653021,0.06561225481157194,0.6185367200282958,1
Mario Kart 64,1996.0,0.13376717281272596,0.06685044796691937,0.2181996086105675,0.014191106906338694,0.11918288408074461,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1990.0,1.1223689864905495,0.560906446278219,1.830796513220309,0.11907000754172413,0
New Super Mario Bros. 2,2012.0,0.08821402747650037,0.10578911095796004,0.2416829745596869,0.05960264900662252,0.11857850840082199,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.7439293061295488,0.8921440519421031,2.038168449064515,0.5026429309192538,1
Halo 4,2012.0,0.15979754157628345,0.08132322536181943,0.003913894324853229,0.06906338694418164,0.11785325758491481,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,1.3559026271390693,0.6900379932495713,0.03320989512770334,0.5860116925017586,1
Final Fantasy VII,1997.0,0.07254760183176669,0.08511371467953137,0.32093933463796476,0.09082308420056764,0.11736975704097671,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1990.0,0.618111544752014,0.725175861528077,2.7344295730791774,0.7738201602382038,0
Call of Duty: Ghosts,2013.0,0.09857797059532418,0.12853204686423159,0.03718199608610567,0.13055818353831597,0.11579838027317783,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010.0,0.8512897189301845,1.1099641166052063,0.32109254031352,1.1274612238126178,1
Just Dance 2,2010.0,0.14075680886960715,0.09958649207443145,0.0009784735812133072,0.07379375591296122,0.11495225432128614,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010.0,1.2244806306816611,0.8663291786874565,0.008511999934151093,0.6419513592722692,1
